"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"1235","search_S",598872.911844769,9867132.42454134,0.0338983268618119,62847.977226378,0.0307510797530477,9867132.42454134,0.0338983268618119,62847.977226378,0.0307510797530477,TRUE,0.6521804,0.929826402797704,0.784386581637463,0.935566821313928,0.0606433457293648,0.568319512829703,0.348183844188393,0.568319512829703,0.507763382657294,0.725536863370917,82068.4101708792,0.00115343,65481090.2533626,1e-04,"3_130_8",3,130,8,1943,3,2429880,15476.9426751592,32760.8071316385,17283.8644564793,111684.137729626,0.0644012269879381,0.270324064133109,7.21616278316264,4.06074885366411,0.24625999687168,1,FALSE,3.22102108249212,0.0976131038989699,2.45499279430317,3.98865501087364,0.0327048205186214
"1236","newsletter",0,0,0,0,0,0,0,0,0,TRUE,0.6521804,0.929826402797704,0.784386581637463,0.935566821313928,0.0606433457293648,0.568319512829703,0.348183844188393,0.568319512829703,0.507763382657294,0.725536863370917,82068.4101708792,0.00115343,65481090.2533626,1e-04,"3_130_8",3,130,8,1943,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0
"1237","(Intercept)",423711.85219931,66522760.7952917,0.22992037110536,423711.85219931,0.207037979067731,66522760.7952917,0.22992037110536,423711.85219931,0.207037979067731,TRUE,0.6582254,0.936455821754061,0.775604612977866,0.961243910185048,0.0576520915663222,0.569326017523678,0.270199074239873,0.569326017523678,0.449934879228741,0.809821918893039,43377.997303321,0.000562507,65481090.2533626,1e-04,"3_130_9",3,130,9,1944,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1238","trend",0.120297153949658,33659929.1461585,0.116337676129831,214394.453160245,0.10475938795488,33659929.1461585,0.116337676129831,214394.453160245,0.10475938795488,TRUE,0.6582254,0.936455821754061,0.775604612977866,0.961243910185048,0.0576520915663222,0.569326017523678,0.270199074239873,0.569326017523678,0.449934879228741,0.809821918893039,43377.997303321,0.000562507,65481090.2533626,1e-04,"3_130_9",3,130,9,1944,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1239","season",0.292277174386324,106999.364219652,0.000369818288286692,681.524612864023,0.000333012819442945,106999.364219652,0.000369818288286692,681.524612864023,0.000333012819442945,TRUE,0.6582254,0.936455821754061,0.775604612977866,0.961243910185048,0.0576520915663222,0.569326017523678,0.270199074239873,0.569326017523678,0.449934879228741,0.809821918893039,43377.997303321,0.000562507,65481090.2533626,1e-04,"3_130_9",3,130,9,1944,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1240","holiday",0.870224657463083,6056340.61954402,0.0209323255099265,242253.624781761,0.118372192414045,6056340.61954402,0.0209323255099265,242253.624781761,0.118372192414045,TRUE,0.6582254,0.936455821754061,0.775604612977866,0.961243910185048,0.0576520915663222,0.569326017523678,0.270199074239873,0.569326017523678,0.449934879228741,0.809821918893039,43377.997303321,0.000562507,65481090.2533626,1e-04,"3_130_9",3,130,9,1944,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1241","competitor_sales_B",0.175676219581705,153055610.046694,0.52900093503311,974876.497112703,0.476353112982783,153055610.046694,0.52900093503311,974876.497112703,0.476353112982783,TRUE,0.6582254,0.936455821754061,0.775604612977866,0.961243910185048,0.0576520915663222,0.569326017523678,0.270199074239873,0.569326017523678,0.449934879228741,0.809821918893039,43377.997303321,0.000562507,65481090.2533626,1e-04,"3_130_9",3,130,9,1944,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1242","events",0,0,0,0,0,0,0,0,0,TRUE,0.6582254,0.936455821754061,0.775604612977866,0.961243910185048,0.0576520915663222,0.569326017523678,0.270199074239873,0.569326017523678,0.449934879228741,0.809821918893039,43377.997303321,0.000562507,65481090.2533626,1e-04,"3_130_9",3,130,9,1944,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1243","tv_S",288901.940162581,8560314.65269225,0.0295867263804986,54524.2971509061,0.0266421631436969,8560314.65269225,0.0295867263804986,54524.2971509061,0.0266421631436969,TRUE,0.6582254,0.936455821754061,0.775604612977866,0.961243910185048,0.0576520915663222,0.569326017523678,0.270199074239873,0.569326017523678,0.449934879228741,0.809821918893039,43377.997303321,0.000562507,65481090.2533626,1e-04,"3_130_9",3,130,9,1944,3,7774236.44,49517.4295541401,109886.203774126,60368.7742199863,11950.5032677536,0.206047362680601,0.286031017695762,0.241339329915892,1.10111323713384,0.908171808562548,3,FALSE,1.09486847932964,0.017060001950342,0.90070672618025,1.28868159879771,0.573372884867274
"1244","ooh_S",200538.438996321,7739291.00277911,0.0267490500721565,49294.8471514593,0.0240869012271341,7739291.00277911,0.0267490500721565,49294.8471514593,0.0240869012271341,TRUE,0.6582254,0.936455821754061,0.775604612977866,0.961243910185048,0.0576520915663222,0.569326017523678,0.270199074239873,0.569326017523678,0.449934879228741,0.809821918893039,43377.997303321,0.000562507,65481090.2533626,1e-04,"3_130_9",3,130,9,1944,3,24719081.6,157446.379617834,159257.824847557,1811.44522972294,55919.870193485,0.655151359349006,0.258597653425316,0.355167710614991,0.313089746941857,3.19397236660614,3,FALSE,0.363531041047432,0.00820547730280162,0.269810063248447,0.456417252426175,0.502564949232067
"1245","print_S",153233.117070422,3017973.98515122,0.0104309215425918,19222.764236632,0.00939280371552045,3017973.98515122,0.0104309215425918,19222.764236632,0.00939280371552045,TRUE,0.6582254,0.936455821754061,0.775604612977866,0.961243910185048,0.0576520915663222,0.569326017523678,0.270199074239873,0.569326017523678,0.449934879228741,0.809821918893039,43377.997303321,0.000562507,65481090.2533626,1e-04,"3_130_9",3,130,9,1944,3,1804904.93333333,11496.2097664544,17850.2830764907,6354.07331003635,13124.6481627306,0.0478369682055284,0.100841406580849,1.14165002460446,1.67209581480702,0.598051852737524,3,FALSE,1.98055571527319,0.030631917125063,1.62942027572878,2.32604470632484,0.243080707474405
"1246","facebook_S",124775.887995351,3991879.14971117,0.013796997065917,25425.9818452941,0.0124238769100712,3991879.14971117,0.013796997065917,25425.9818452941,0.0124238769100712,TRUE,0.6582254,0.936455821754061,0.775604612977866,0.961243910185048,0.0576520915663222,0.569326017523678,0.270199074239873,0.569326017523678,0.449934879228741,0.809821918893039,43377.997303321,0.000562507,65481090.2533626,1e-04,"3_130_9",3,130,9,1944,3,1002234.0659765,6383.65647118789,6585.90061238392,202.24414119603,22902.2241066797,0.0265630827769259,0.133383094201015,3.587634173306,3.9829809075805,0.251068238388182,3,FALSE,3.75945166386455,0.113917570276974,2.46594383129376,5.05663256308569,0.243190695401783
"1247","search_S",403902.127311118,6618465.53638196,0.0228751788723218,42155.8314419233,0.0205985697646952,6618465.53638196,0.0228751788723218,42155.8314419233,0.0205985697646952,TRUE,0.6582254,0.936455821754061,0.775604612977866,0.961243910185048,0.0576520915663222,0.569326017523678,0.270199074239873,0.569326017523678,0.449934879228741,0.809821918893039,43377.997303321,0.000562507,65481090.2533626,1e-04,"3_130_9",3,130,9,1944,3,2429880,15476.9426751592,26421.2902609105,10944.3475857513,54983.7772861213,0.0644012269879381,0.221146828097058,3.55262524648174,2.72378287667784,0.367136458842742,3,FALSE,2.63445784015419,0.0610031081843411,1.94095178272358,3.32827126814803,0.010357772266247
"1248","newsletter",0,0,0,0,0,0,0,0,0,TRUE,0.6582254,0.936455821754061,0.775604612977866,0.961243910185048,0.0576520915663222,0.569326017523678,0.270199074239873,0.569326017523678,0.449934879228741,0.809821918893039,43377.997303321,0.000562507,65481090.2533626,1e-04,"3_130_9",3,130,9,1944,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0
