"","rn","liftStart","liftEnd","liftAbs","decompStart","decompEnd","decompAbsScaled","decompAbsTotalScaled","calibrated_pct","mape_lift","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","cluster","top_sol"
"301","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,99100.354415011,110815.530625805,0.894282180984602,0.752249113962473,0.940150966160823,0.776048402314067,0.967755554626692,0.0559507298129689,0.5746284202891,0.232749445916433,0.5746284202891,0.378756292536081,0.900682135910934,18581.7406005861,0.000183791,65481090.2533626,1e-04,"3_112_4",3,112,4,1669,5,FALSE
"302","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,104546.96118133,109609.101124251,0.953816426820408,0.850647198312386,0.940150966160823,0.776048402314067,0.967755554626692,0.0559507298129689,0.5746284202891,0.232749445916433,0.5746284202891,0.378756292536081,0.900682135910934,18581.7406005861,0.000183791,65481090.2533626,1e-04,"3_112_4",3,112,4,1669,5,FALSE
"303","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.940150966160823,0.776048402314067,0.967755554626692,0.0559507298129689,0.5746284202891,0.232749445916433,0.5746284202891,0.378756292536081,0.900682135910934,18581.7406005861,0.000183791,65481090.2533626,1e-04,"3_112_4",3,112,4,1669,5,FALSE
"304","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,50.3305893369218,37850.9335967276,0.00132970536138303,0.999832231368877,0.940150966160823,0.776048402314067,0.967755554626692,0.0559507298129689,0.5746284202891,0.232749445916433,0.5746284202891,0.378756292536081,0.900682135910934,18581.7406005861,0.000183791,65481090.2533626,1e-04,"3_112_4",3,112,4,1669,5,FALSE
"305","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,80184.3043780981,89663.3144247774,0.894282180984603,0.799539239054755,0.939451433310485,0.774655665480748,0.975623429173569,0.056331098086018,0.581002494300325,0.214160880142486,0.581002494300325,0.320959257817432,0.906376190398352,18581.7406005861,0.000183791,65481090.2533626,1e-04,"3_108_4",3,108,4,1609,5,FALSE
"306","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,121788.962897862,126422.461861147,0.963349084529187,0.826015767288768,0.939451433310485,0.774655665480748,0.975623429173569,0.056331098086018,0.581002494300325,0.214160880142486,0.581002494300325,0.320959257817432,0.906376190398352,18581.7406005861,0.000183791,65481090.2533626,1e-04,"3_108_4",3,108,4,1609,5,FALSE
"307","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.939451433310485,0.774655665480748,0.975623429173569,0.056331098086018,0.581002494300325,0.214160880142486,0.581002494300325,0.320959257817432,0.906376190398352,18581.7406005861,0.000183791,65481090.2533626,1e-04,"3_108_4",3,108,4,1609,5,FALSE
"308","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,15.0734250344613,21031.9597522611,0.000716691416872876,0.999949755249885,0.939451433310485,0.774655665480748,0.975623429173569,0.056331098086018,0.581002494300325,0.214160880142486,0.581002494300325,0.320959257817432,0.906376190398352,18581.7406005861,0.000183791,65481090.2533626,1e-04,"3_108_4",3,108,4,1609,5,FALSE
"309","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,92894.2718788562,103875.794300832,0.894282180984602,0.767764320302859,0.940126717181162,0.781432849367913,0.95918573211245,0.0560160936113059,0.572199033995366,0.27711487770309,0.572199033995366,0.396163859034492,0.909095550072365,18581.7406005861,0.000183791,65481090.2533626,1e-04,"3_100_4",3,100,4,1489,5,FALSE
"310","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,91903.1282449464,95473.2745380148,0.962605804500329,0.868709816792934,0.940126717181162,0.781432849367913,0.95918573211245,0.0560160936113059,0.572199033995366,0.27711487770309,0.572199033995366,0.396163859034492,0.909095550072365,18581.7406005861,0.000183791,65481090.2533626,1e-04,"3_100_4",3,100,4,1489,5,FALSE
"311","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.940126717181162,0.781432849367913,0.95918573211245,0.0560160936113059,0.572199033995366,0.27711487770309,0.572199033995366,0.396163859034492,0.909095550072365,18581.7406005861,0.000183791,65481090.2533626,1e-04,"3_100_4",3,100,4,1489,5,FALSE
"312","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,27.5810419000141,35093.3336511875,0.000785933937600735,0.999908063193667,0.940126717181162,0.781432849367913,0.95918573211245,0.0560160936113059,0.572199033995366,0.27711487770309,0.572199033995366,0.396163859034492,0.909095550072365,18581.7406005861,0.000183791,65481090.2533626,1e-04,"3_100_4",3,100,4,1489,5,FALSE
"313","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,77862.3281384464,87066.8451122667,0.894282180984602,0.805344179653884,0.93990740052499,0.776714091426597,0.975052757177832,0.0561185936919062,0.578342799563149,0.216653203249559,0.578342799563149,0.322144566215681,0.909704281250408,18581.7406005861,0.000183791,65481090.2533626,1e-04,"3_98_4",3,98,4,1459,5,FALSE
"314","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,116450.814663147,121935.458900509,0.955020104186125,0.833641693338362,0.93990740052499,0.776714091426597,0.975052757177832,0.0561185936919062,0.578342799563149,0.216653203249559,0.578342799563149,0.322144566215681,0.909704281250408,18581.7406005861,0.000183791,65481090.2533626,1e-04,"3_98_4",3,98,4,1459,5,FALSE
"315","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.93990740052499,0.776714091426597,0.975052757177832,0.0561185936919062,0.578342799563149,0.216653203249559,0.578342799563149,0.322144566215681,0.909704281250408,18581.7406005861,0.000183791,65481090.2533626,1e-04,"3_98_4",3,98,4,1459,5,FALSE
"316","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,50.6243971847096,38071.8907022041,0.00132970536138303,0.999831252009384,0.93990740052499,0.776714091426597,0.975052757177832,0.0561185936919062,0.578342799563149,0.216653203249559,0.578342799563149,0.322144566215681,0.909704281250408,18581.7406005861,0.000183791,65481090.2533626,1e-04,"3_98_4",3,98,4,1459,5,FALSE
"317","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,88624.0170678124,134894.156211532,0.656989298549287,0.778439957330469,0.942361727063164,0.773889000949125,0.969127777473937,0.0549076255706532,0.577392134819508,0.227743058188847,0.577392134819508,0.291497831165306,0.916708855716222,16465.8652966497,0.000151475,65481090.2533626,1e-04,"3_127_11",3,127,11,1901,5,FALSE
"318","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,78004.7424534108,91001.4388853858,0.85718141832522,0.888564653637984,0.942361727063164,0.773889000949125,0.969127777473937,0.0549076255706532,0.577392134819508,0.227743058188847,0.577392134819508,0.291497831165306,0.916708855716222,16465.8652966497,0.000151475,65481090.2533626,1e-04,"3_127_11",3,127,11,1901,5,FALSE
"319","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.942361727063164,0.773889000949125,0.969127777473937,0.0549076255706532,0.577392134819508,0.227743058188847,0.577392134819508,0.291497831165306,0.916708855716222,16465.8652966497,0.000151475,65481090.2533626,1e-04,"3_127_11",3,127,11,1901,5,FALSE
"320","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,50.7564310695131,41169.7360853587,0.00123285781974113,0.999830811896435,0.942361727063164,0.773889000949125,0.969127777473937,0.0549076255706532,0.577392134819508,0.227743058188847,0.577392134819508,0.291497831165306,0.916708855716222,16465.8652966497,0.000151475,65481090.2533626,1e-04,"3_127_11",3,127,11,1901,5,FALSE
"321","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,81079.8913608055,124207.05265705,0.652780092807423,0.797300271597986,0.941788835187381,0.766349663978433,0.973153978870737,0.0551798262544905,0.586939346522503,0.212373910554357,0.586939346522503,0.313812860052331,0.918614944234274,7184.75073587672,9.7235e-06,65481090.2533626,1e-04,"3_91_11",3,91,11,1361,5,FALSE
"322","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,85927.5311066145,99595.0957179486,0.862768698470452,0.877246384133408,0.941788835187381,0.766349663978433,0.973153978870737,0.0551798262544905,0.586939346522503,0.212373910554357,0.586939346522503,0.313812860052331,0.918614944234274,7184.75073587672,9.7235e-06,65481090.2533626,1e-04,"3_91_11",3,91,11,1361,5,FALSE
"323","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.941788835187381,0.766349663978433,0.973153978870737,0.0551798262544905,0.586939346522503,0.212373910554357,0.586939346522503,0.313812860052331,0.918614944234274,7184.75073587672,9.7235e-06,65481090.2533626,1e-04,"3_91_11",3,91,11,1361,5,FALSE
"324","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,26.0636382894796,29124.5532747934,0.000894902594507331,0.999913121205702,0.941788835187381,0.766349663978433,0.973153978870737,0.0551798262544905,0.586939346522503,0.212373910554357,0.586939346522503,0.313812860052331,0.918614944234274,7184.75073587672,9.7235e-06,65481090.2533626,1e-04,"3_91_11",3,91,11,1361,5,FALSE
"325","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,73050.8961114693,122837.856865363,0.594693671605955,0.817372759721327,0.941406930411456,0.76925390154646,0.972646345408766,0.0553605389077216,0.583280157493027,0.214372404618086,0.583280157493027,0.261363208460349,0.921898432784259,10001.0072171311,5.27365e-05,65481090.2533626,1e-04,"3_124_15",3,124,15,1860,5,FALSE
"326","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,90784.1388614333,105484.976492358,0.860635721599754,0.870308373055095,0.941406930411456,0.76925390154646,0.972646345408766,0.0553605389077216,0.583280157493027,0.214372404618086,0.583280157493027,0.261363208460349,0.921898432784259,10001.0072171311,5.27365e-05,65481090.2533626,1e-04,"3_124_15",3,124,15,1860,5,FALSE
"327","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.941406930411456,0.76925390154646,0.972646345408766,0.0553605389077216,0.583280157493027,0.214372404618086,0.583280157493027,0.261363208460349,0.921898432784259,10001.0072171311,5.27365e-05,65481090.2533626,1e-04,"3_124_15",3,124,15,1860,5,FALSE
"328","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,26.2204918163964,28223.942246069,0.000929015925124647,0.999912598360612,0.941406930411456,0.76925390154646,0.972646345408766,0.0553605389077216,0.583280157493027,0.214372404618086,0.583280157493027,0.261363208460349,0.921898432784259,10001.0072171311,5.27365e-05,65481090.2533626,1e-04,"3_124_15",3,124,15,1860,5,FALSE
"329","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,68870.6965830225,111224.925023311,0.6192020050235,0.827823258542444,0.941425690426633,0.759840213716376,0.978589735878532,0.05535167567781,0.58898497062728,0.200828290889326,0.58898497062728,0.294622680651228,0.92389752684117,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_86_1",3,86,1,1276,5,FALSE
"330","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,92492.2737048971,105131.990130126,0.879772879695478,0.867868180421576,0.941425690426633,0.759840213716376,0.978589735878532,0.05535167567781,0.58898497062728,0.200828290889326,0.58898497062728,0.294622680651228,0.92389752684117,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_86_1",3,86,1,1276,5,FALSE
"331","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.941425690426633,0.759840213716376,0.978589735878532,0.05535167567781,0.58898497062728,0.200828290889326,0.58898497062728,0.294622680651228,0.92389752684117,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_86_1",3,86,1,1276,5,FALSE
"332","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,30.3994798017101,30770.8851723265,0.000987929974437315,0.999898668400661,0.941425690426633,0.759840213716376,0.978589735878532,0.05535167567781,0.58898497062728,0.200828290889326,0.58898497062728,0.294622680651228,0.92389752684117,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_86_1",3,86,1,1276,5,FALSE
"333","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,69160.7332772076,98349.3283302247,0.703215105292724,0.827098166806981,0.941469476587305,0.773431917674178,0.974374822054544,0.0553309832403899,0.577975439141273,0.207488793383578,0.577975439141273,0.266575796667364,0.924918663754755,14920.4042038748,0.000127871,65481090.2533626,1e-04,"3_131_3",3,131,3,1953,5,FALSE
"334","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,89129.8864622322,98616.5857928047,0.903802192559128,0.87267159076824,0.941469476587305,0.773431917674178,0.974374822054544,0.0553309832403899,0.577975439141273,0.207488793383578,0.577975439141273,0.266575796667364,0.924918663754755,14920.4042038748,0.000127871,65481090.2533626,1e-04,"3_131_3",3,131,3,1953,5,FALSE
"335","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.941469476587305,0.773431917674178,0.974374822054544,0.0553309832403899,0.577975439141273,0.207488793383578,0.577975439141273,0.266575796667364,0.924918663754755,14920.4042038748,0.000127871,65481090.2533626,1e-04,"3_131_3",3,131,3,1953,5,FALSE
"336","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,28.5307668599792,26907.0301938285,0.00106034618664542,0.9999048974438,0.941469476587305,0.773431917674178,0.974374822054544,0.0553309832403899,0.577975439141273,0.207488793383578,0.577975439141273,0.266575796667364,0.924918663754755,14920.4042038748,0.000127871,65481090.2533626,1e-04,"3_131_3",3,131,3,1953,5,FALSE
"337","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,68003.3584435367,113233.562510669,0.600558323307449,0.829991603891158,0.941505266156228,0.759257844763077,0.978962296558265,0.0553140640780979,0.589698659785621,0.199073313073827,0.589698659785621,0.283847388801497,0.925105439811344,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_102_1",3,102,1,1516,5,FALSE
"338","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,90628.0800810241,104371.491831297,0.868322168159795,0.870531314169966,0.941505266156228,0.759257844763077,0.978962296558265,0.0553140640780979,0.589698659785621,0.199073313073827,0.589698659785621,0.283847388801497,0.925105439811344,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_102_1",3,102,1,1516,5,FALSE
"339","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.941505266156228,0.759257844763077,0.978962296558265,0.0553140640780979,0.589698659785621,0.199073313073827,0.589698659785621,0.283847388801497,0.925105439811344,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_102_1",3,102,1,1516,5,FALSE
"340","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,30.347644724953,30718.4168009861,0.000987929974437314,0.99989884118425,0.941505266156228,0.759257844763077,0.978962296558265,0.0553140640780979,0.589698659785621,0.199073313073827,0.589698659785621,0.283847388801497,0.925105439811344,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_102_1",3,102,1,1516,5,FALSE
"341","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,63552.299526919,64148.709201197,0.990702701867197,0.841119251182703,0.939708967761289,0.780644665438545,0.965045044897831,0.0562111723953137,0.57322982069525,0.256453252674688,0.57322982069525,0.387820626117025,0.925977259074384,18581.7406005861,0.000183791,65481090.2533626,1e-04,"3_96_4",3,96,4,1429,5,FALSE
"342","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,95928.534079699,98014.9651974411,0.978713137187375,0.862959237029001,0.939708967761289,0.780644665438545,0.965045044897831,0.0562111723953137,0.57322982069525,0.256453252674688,0.57322982069525,0.387820626117025,0.925977259074384,18581.7406005861,0.000183791,65481090.2533626,1e-04,"3_96_4",3,96,4,1429,5,FALSE
"343","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.939708967761289,0.780644665438545,0.965045044897831,0.0562111723953137,0.57322982069525,0.256453252674688,0.57322982069525,0.387820626117025,0.925977259074384,18581.7406005861,0.000183791,65481090.2533626,1e-04,"3_96_4",3,96,4,1429,5,FALSE
"344","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,50.8355742502232,38230.7056334261,0.00132970536138303,0.999830548085833,0.939708967761289,0.780644665438545,0.965045044897831,0.0562111723953137,0.57322982069525,0.256453252674688,0.57322982069525,0.387820626117025,0.925977259074384,18581.7406005861,0.000183791,65481090.2533626,1e-04,"3_96_4",3,96,4,1429,5,FALSE
"345","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,65987.0534020392,90208.7310899521,0.731492978614674,0.835032366494902,0.941382306467409,0.773310265669762,0.974466211637626,0.0553721704166208,0.578130585519982,0.207118469100027,0.578130585519982,0.240749855916833,0.926749063935184,14920.4042038748,0.000127871,65481090.2533626,1e-04,"3_133_3",3,133,3,1983,5,FALSE
"346","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,89558.3806427231,97879.3217911392,0.91498775230409,0.872059456224681,0.941382306467409,0.773310265669762,0.974466211637626,0.0553721704166208,0.578130585519982,0.207118469100027,0.578130585519982,0.240749855916833,0.926749063935184,14920.4042038748,0.000127871,65481090.2533626,1e-04,"3_133_3",3,133,3,1983,5,FALSE
"347","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.941382306467409,0.773310265669762,0.974466211637626,0.0553721704166208,0.578130585519982,0.207118469100027,0.578130585519982,0.240749855916833,0.926749063935184,14920.4042038748,0.000127871,65481090.2533626,1e-04,"3_133_3",3,133,3,1983,5,FALSE
"348","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,28.6700936546332,27038.4276528931,0.00106034618664542,0.999904433021151,0.941382306467409,0.773310265669762,0.974466211637626,0.0553721704166208,0.578130585519982,0.207118469100027,0.578130585519982,0.240749855916833,0.926749063935184,14920.4042038748,0.000127871,65481090.2533626,1e-04,"3_133_3",3,133,3,1983,5,FALSE
"349","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,65080.6416204901,105104.055045849,0.6192020050235,0.837298395948775,0.941497328001151,0.759176688823356,0.978932069535651,0.0553178172084548,0.589798047273943,0.199216276245945,0.589798047273943,0.282528024181126,0.927910098138927,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_92_1",3,92,1,1366,5,FALSE
"350","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,87889.7821995744,99838.7465321278,0.880317364273916,0.874443168286322,0.941497328001151,0.759176688823356,0.978932069535651,0.0553178172084548,0.589798047273943,0.199216276245945,0.589798047273943,0.282528024181126,0.927910098138927,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_92_1",3,92,1,1366,5,FALSE
"351","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.941497328001151,0.759176688823356,0.978932069535651,0.0553178172084548,0.589798047273943,0.199216276245945,0.589798047273943,0.282528024181126,0.927910098138927,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_92_1",3,92,1,1366,5,FALSE
"352","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,30.3515038163146,30722.3230407617,0.000987929974437315,0.999898828320612,0.941497328001151,0.759176688823356,0.978932069535651,0.0553178172084548,0.589798047273943,0.199216276245945,0.589798047273943,0.282528024181126,0.927910098138927,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_92_1",3,92,1,1366,5,FALSE
"353","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,63778.3335491776,88975.5294415014,0.716807575627969,0.840554166127056,0.940804110240363,0.770484105637567,0.97323616002183,0.0556445917186851,0.581723224150359,0.212048601456763,0.581723224150359,0.246869749036883,0.929268513248211,12053.3787626417,8.40826e-05,65481090.2533626,1e-04,"3_134_4",3,134,4,1999,5,FALSE
"354","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,86376.7560118668,93499.1117734656,0.92382434841889,0.876604634268762,0.940804110240363,0.770484105637567,0.97323616002183,0.0556445917186851,0.581723224150359,0.212048601456763,0.581723224150359,0.246869749036883,0.929268513248211,12053.3787626417,8.40826e-05,65481090.2533626,1e-04,"3_134_4",3,134,4,1999,5,FALSE
"355","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.940804110240363,0.770484105637567,0.97323616002183,0.0556445917186851,0.581723224150359,0.212048601456763,0.581723224150359,0.246869749036883,0.929268513248211,12053.3787626417,8.40826e-05,65481090.2533626,1e-04,"3_134_4",3,134,4,1999,5,FALSE
"356","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,25.4242208924446,20431.158168801,0.00124438471291697,0.999915252597025,0.940804110240363,0.770484105637567,0.97323616002183,0.0556445917186851,0.581723224150359,0.212048601456763,0.581723224150359,0.246869749036883,0.929268513248211,12053.3787626417,8.40826e-05,65481090.2533626,1e-04,"3_134_4",3,134,4,1999,5,FALSE
"357","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,62037.4243630355,100189.31440747,0.6192020050235,0.844906439092411,0.941914239835049,0.762785253351069,0.976679768780091,0.0551203570997608,0.585362518475363,0.209594704554044,0.585362518475363,0.307760687462251,0.933108273513434,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_84_1",3,84,1,1246,5,FALSE
"358","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,78658.3183993706,90358.1986037721,0.870516672696116,0.887630973715185,0.941914239835049,0.762785253351069,0.976679768780091,0.0551203570997608,0.585362518475363,0.209594704554044,0.585362518475363,0.307760687462251,0.933108273513434,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_84_1",3,84,1,1246,5,FALSE
"359","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.941914239835049,0.762785253351069,0.976679768780091,0.0551203570997608,0.585362518475363,0.209594704554044,0.585362518475363,0.307760687462251,0.933108273513434,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_84_1",3,84,1,1246,5,FALSE
"360","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,31.2956261583297,31677.980188985,0.000987929974437315,0.999895681246139,0.941914239835049,0.762785253351069,0.976679768780091,0.0551203570997608,0.585362518475363,0.209594704554044,0.585362518475363,0.307760687462251,0.933108273513434,9362.87268702975,4.29902e-05,65481090.2533626,1e-04,"3_84_1",3,84,1,1246,5,FALSE
"361","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,35094.8636141286,54747.7013115572,0.641028988859484,0.912262840964679,0.943123969349505,0.762130113386613,0.978122366487345,0.0545433519173612,0.58617028857854,0.203008420079847,0.58617028857854,0.270316806110617,0.958392681166577,7389.02475991284,1.28434e-05,65481090.2533626,1e-04,"3_119_11",3,119,11,1781,5,FALSE
"362","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,55008.8741497497,61262.1827166854,0.897925469031116,0.921415894071786,0.943123969349505,0.762130113386613,0.978122366487345,0.0545433519173612,0.58617028857854,0.203008420079847,0.58617028857854,0.270316806110617,0.958392681166577,7389.02475991284,1.28434e-05,65481090.2533626,1e-04,"3_119_11",3,119,11,1781,5,FALSE
"363","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.943123969349505,0.762130113386613,0.978122366487345,0.0545433519173612,0.58617028857854,0.203008420079847,0.58617028857854,0.270316806110617,0.958392681166577,7389.02475991284,1.28434e-05,65481090.2533626,1e-04,"3_119_11",3,119,11,1781,5,FALSE
"364","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,32.4031110472286,36309.1636113233,0.00089242240317327,0.999891989629843,0.943123969349505,0.762130113386613,0.978122366487345,0.0545433519173612,0.58617028857854,0.203008420079847,0.58617028857854,0.270316806110617,0.958392681166577,7389.02475991284,1.28434e-05,65481090.2533626,1e-04,"3_119_11",3,119,11,1781,5,FALSE
"365","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,28596.0555539578,38739.1886174971,0.7381686755577,0.928509861115106,0.942288579285607,0.764452225935654,0.977381884471784,0.0549424557026762,0.589317749204241,0.194934814529968,0.589317749204241,0.149049514280521,0.959861003219878,8614.94389720655,3.1567e-05,65481090.2533626,1e-04,"3_127_12",3,127,12,1902,5,TRUE
"366","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,62323.7157243175,65846.0937584863,0.946505892254014,0.910966120393832,0.942288579285607,0.764452225935654,0.977381884471784,0.0549424557026762,0.589317749204241,0.194934814529968,0.589317749204241,0.149049514280521,0.959861003219878,8614.94389720655,3.1567e-05,65481090.2533626,1e-04,"3_127_12",3,127,12,1902,5,TRUE
"367","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.942288579285607,0.764452225935654,0.977381884471784,0.0549424557026762,0.589317749204241,0.194934814529968,0.589317749204241,0.149049514280521,0.959861003219878,8614.94389720655,3.1567e-05,65481090.2533626,1e-04,"3_127_12",3,127,12,1902,5,TRUE
"368","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,9.59058882820718,14370.1216322734,0.00066739788803652,0.999968031370573,0.942288579285607,0.764452225935654,0.977381884471784,0.0549424557026762,0.589317749204241,0.194934814529968,0.589317749204241,0.149049514280521,0.959861003219878,8614.94389720655,3.1567e-05,65481090.2533626,1e-04,"3_127_12",3,127,12,1902,5,TRUE
"369","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,20735.1806892229,30097.0857295879,0.688943138067301,0.948162048276943,0.941401768818752,0.770293689916167,0.978371272616615,0.0554164290575282,0.586598756149127,0.201729457563466,0.586598756149127,0.188516383521013,0.963158047936924,7635.11082656233,1.66019e-05,65481090.2533626,1e-04,"3_123_13",3,123,13,1843,5,FALSE
"370","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,66820.1337910059,69876.0021705857,0.956267269382133,0.904542666012849,0.941401768818752,0.770293689916167,0.978371272616615,0.0554164290575282,0.586598756149127,0.201729457563466,0.586598756149127,0.188516383521013,0.963158047936924,7635.11082656233,1.66019e-05,65481090.2533626,1e-04,"3_123_13",3,123,13,1843,5,FALSE
"371","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,0,0,NA,1,0.941401768818752,0.770293689916167,0.978371272616615,0.0554164290575282,0.586598756149127,0.201729457563466,0.586598756149127,0.188516383521013,0.963158047936924,7635.11082656233,1.66019e-05,65481090.2533626,1e-04,"3_123_13",3,123,13,1843,5,FALSE
"372","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,21.756762628913,20283.2427826676,0.00107264715322071,0.999927477457904,0.941401768818752,0.770293689916167,0.978371272616615,0.0554164290575282,0.586598756149127,0.201729457563466,0.586598756149127,0.188516383521013,0.963158047936924,7635.11082656233,1.66019e-05,65481090.2533626,1e-04,"3_123_13",3,123,13,1843,5,FALSE
